UF;Nome_Município;COD IBGE;COD IBGE Completo;CATEGORIA
MG;Senador José Bento;65800;3165800;2
MG;Senador Modestino Gonçalves;65909;3165909;2
MG;Senhora de Oliveira;66006;3166006;2
MG;Senhora do Porto;66105;3166105;2
MG;Senhora dos Remédios;66204;3166204;2
MG;Sericita;66303;3166303;2
MG;Seritinga;66402;3166402;2
MG;Serra Azul de Minas;66501;3166501;3
MG;Serra da Saudade;66600;3166600;2
MG;Serra do Salitre;66808;3166808;3
MG;Serra dos Aimorés;66709;3166709;2
MG;Serrania;66907;3166907;2
MG;Serranópolis de Minas;66956;3166956;0
MG;Serranos;67004;3167004;2
MG;Serro;67103;3167103;2
MG;Sete Lagoas;67202;3167202;2
MG;Setubinha;65552;3165552;2
MG;Silveirânia;67301;3167301;2
MG;Silvianópolis;67400;3167400;2
MG;Simão Pereira;67509;3167509;3
MG;Simonésia;67608;3167608;2
MG;Sobrália;67707;3167707;2
MG;Soledade de Minas;67806;3167806;2
MG;Tabuleiro;67905;3167905;2
MG;Taiobeiras;68002;3168002;2
MG;Taparuba;68051;3168051;3
MG;Tapira;68101;3168101;2
MG;Tapiraí;68200;3168200;2
MG;Taquaraçu de Minas;68309;3168309;2
MG;Tarumirim;68408;3168408;2
MG;Teixeiras;68507;3168507;2
MG;Teófilo Otoni;68606;3168606;2
MG;Timóteo;68705;3168705;2
MG;Tiradentes;68804;3168804;2
MG;Tiros;68903;3168903;2
MG;Tocantins;69000;3169000;2
MG;Tocos do Moji;69059;3169059;3
MG;Toledo;69109;3169109;1
MG;Tombos;69208;3169208;2
MG;Três Corações;69307;3169307;2
MG;Três Marias;69356;3169356;2
MG;Três Pontas;69406;3169406;2
MG;Tumiritinga;69505;3169505;2
MG;Tupaciguara;69604;3169604;2
MG;Turmalina;69703;3169703;2
MG;Turvolândia;69802;3169802;2
MG;Ubá;69901;3169901;1
MG;Ubaí;70008;3170008;2
MG;Ubaporanga;70057;3170057;1
MG;Uberaba;70107;3170107;2
MG;Uberlândia;70206;3170206;2
MG;Umburatiba;70305;3170305;0
MG;Unaí;70404;3170404;2
MG;União de Minas;70438;3170438;2
MG;Uruana de Minas;70479;3170479;2
MG;Urucânia;70503;3170503;2
MG;Urucuia;70529;3170529;2
MG;Vargem Alegre;70578;3170578;3
MG;Vargem Bonita;70602;3170602;2
MG;Vargem Grande do Rio Pardo;70651;3170651;2
MG;Varginha;70701;3170701;2
MG;Varjão de Minas;70750;3170750;2
MG;Várzea da Palma;70800;3170800;1
MG;Varzelândia;70909;3170909;2
MG;Vazante;71006;3171006;2
MG;Verdelândia;71030;3171030;0
MG;Veredinha;71071;3171071;3
MG;Veríssimo;71105;3171105;2
MG;Vermelho Novo;71154;3171154;2
MG;Vespasiano;71204;3171204;2
MG;Viçosa;71303;3171303;2
MG;Vieiras;71402;3171402;2
MG;Virgem da Lapa;71600;3171600;0
MG;Virgínia;71709;3171709;2
MG;Virginópolis;71808;3171808;2
MG;Virgolândia;71907;3171907;2
MG;Visconde do Rio Branco;72004;3172004;2
MG;Volta Grande;72103;3172103;3
MG;Wenceslau Braz;72202;3172202;2
MS;Água Clara;203;5000203;2
MS;Alcinópolis;252;5000252;2
MS;Amambai;609;5000609;2
MS;Anastácio;708;5000708;2
MS;Anaurilândia;807;5000807;2
MS;Angélica;856;5000856;2
MS;Antônio João;906;5000906;2
MS;Aparecida do Taboado;1003;5001003;3
MS;Aquidauana;1102;5001102;2
MS;Aral Moreira;1243;5001243;3
MS;Bandeirantes;1508;5001508;2
MS;Bataguassu;1904;5001904;3
MS;Batayporã;2001;5002001;2
MS;Bela Vista;2100;5002100;2
MS;Bodoquena;2159;5002159;2
MS;Bonito;2209;5002209;2
MS;Brasilândia;2308;5002308;3
MS;Caarapó;2407;5002407;3
MS;Camapuã;2605;5002605;2
MS;Campo Grande;2704;5002704;2
MS;Caracol;2803;5002803;2
MS;Cassilândia;2902;5002902;2
MS;Chapadão do Sul;2951;5002951;3
MS;Corguinho;3108;5003108;3
MS;Coronel Sapucaia;3157;5003157;2
MS;Corumbá;3207;5003207;2
MS;Costa Rica;3256;5003256;2
MS;Coxim;3306;5003306;2
MS;Deodápolis;3454;5003454;2
MS;Dois Irmãos do Buriti;3488;5003488;2
MS;Douradina;3504;5003504;2
MS;Dourados;3702;5003702;2
MS;Eldorado;3751;5003751;2
MS;Fátima do Sul;3801;5003801;2
MS;Figueirão;3900;5003900;2
MS;Glória de Dourados;4007;5004007;2
MS;Guia Lopes da Laguna;4106;5004106;3
MS;Iguatemi;4304;5004304;2
MS;Inocência;4403;5004403;2
MS;Itaporã;4502;5004502;2
MS;Itaquiraí;4601;5004601;2
MS;Ivinhema;4700;5004700;2
MS;Japorã;4809;5004809;2
MS;Jaraguari;4908;5004908;2
MS;Jardim;5004;5005004;2
MS;Jateí;5103;5005103;2
MS;Juti;5152;5005152;2
MS;Ladário;5202;5005202;2
MS;Laguna Carapã;5251;5005251;2
MS;Maracaju;5400;5005400;2
MS;Miranda;5608;5005608;2
MS;Mundo Novo;5681;5005681;2
MS;Naviraí;5707;5005707;3
MS;Nioaque;5806;5005806;2
MS;Nova Alvorada do Sul;6002;5006002;2
MS;Nova Andradina;6200;5006200;2
MS;Novo Horizonte do Sul;6259;5006259;2
MS;Paraíso das Águas;6275;5006275;2
MS;Paranaíba;6309;5006309;2
MS;Paranhos;6358;5006358;2
MS;Pedro Gomes;6408;5006408;3
MS;Ponta Porã;6606;5006606;2
MS;Porto Murtinho;6903;5006903;2
MS;Ribas do Rio Pardo;7109;5007109;1
MS;Rio Brilhante;7208;5007208;2
MS;Rio Negro;7307;5007307;2
MS;Rio Verde de Mato Grosso;7406;5007406;2
MS;Rochedo;7505;5007505;2
MS;Santa Rita do Pardo;7554;5007554;2
MS;São Gabriel do Oeste;7695;5007695;2
MS;Selvíria;7802;5007802;1
MS;Sete Quedas;7703;5007703;2
MS;Sidrolândia;7901;5007901;3
MS;Sonora;7935;5007935;2
MS;Tacuru;7950;5007950;2
MS;Taquarussu;7976;5007976;2
MS;Terenos;8008;5008008;2
MS;Três Lagoas;8305;5008305;2
MS;Vicentina;8404;5008404;2
MT;Acorizal;102;5100102;1
MT;Água Boa;201;5100201;2
MT;Alta Floresta;250;5100250;2
MT;Alto Araguaia;300;5100300;2
MT;Alto Boa Vista;359;5100359;2
MT;Alto Garças;409;5100409;3
MT;Alto Paraguai;508;5100508;1
MT;Alto Taquari;607;5100607;2
MT;Apiacás;805;5100805;2
MT;Araguaiana;1001;5101001;2
MT;Araguainha;1209;5101209;2
MT;Araputanga;1258;5101258;2
MT;Arenápolis;1308;5101308;2
MT;Aripuanã;1407;5101407;2
MT;Barão de Melgaço;1605;5101605;1
MT;Barra do Bugres;1704;5101704;2
MT;Barra do Garças;1803;5101803;2
MT;Boa Esperança do Norte;1837;5101837;3
MT;Bom Jesus do Araguaia;1852;5101852;1
MT;Brasnorte;1902;5101902;2
MT;Cáceres;2504;5102504;1
MT;Campinápolis;2603;5102603;2
MT;Campo Novo do Parecis;2637;5102637;3
MT;Campo Verde;2678;5102678;2
MT;Campos de Júlio;2686;5102686;2
MT;Canabrava do Norte;2694;5102694;2
MT;Canarana;2702;5102702;2
MT;Carlinda;2793;5102793;2
MT;Castanheira;2850;5102850;2
MT;Chapada dos Guimarães;3007;5103007;2
MT;Cláudia;3056;5103056;2
MT;Cocalinho;3106;5103106;2
MT;Colíder;3205;5103205;1
MT;Colniza;3254;5103254;1
MT;Comodoro;3304;5103304;2
MT;Confresa;3353;5103353;1
MT;Conquista D'Oeste;3361;5103361;3
MT;Cotriguaçu;3379;5103379;1
MT;Cuiabá;3403;5103403;3
MT;Curvelândia;3437;5103437;2
MT;Denise;3452;5103452;2
MT;Diamantino;3502;5103502;2
MT;Dom Aquino;3601;5103601;2
MT;Feliz Natal;3700;5103700;2
MT;Figueirópolis D'Oeste;3809;5103809;2
MT;Gaúcha do Norte;3858;5103858;2
MT;General Carneiro;3908;5103908;2
MT;Glória D'Oeste;3957;5103957;2
MT;Guarantã do Norte;4104;5104104;2
MT;Guiratinga;4203;5104203;2
MT;Indiavaí;4500;5104500;2
MT;Ipiranga do Norte;4526;5104526;3
MT;Itanhangá;4542;5104542;3
MT;Itaúba;4559;5104559;2
MT;Itiquira;4609;5104609;2
MT;Jaciara;4807;5104807;2
MT;Jangada;4906;5104906;2
MT;Jauru;5002;5105002;2
MT;Juara;5101;5105101;2
MT;Juína;5150;5105150;2
MT;Juruena;5176;5105176;2
MT;Juscimeira;5200;5105200;2
MT;Lambari D'Oeste;5234;5105234;2
MT;Lucas do Rio Verde;5259;5105259;2
MT;Luciara;5309;5105309;2
MT;Marcelândia;5580;5105580;2
MT;Matupá;5606;5105606;2
MT;Mirassol d'Oeste;5622;5105622;2
MT;Nobres;5903;5105903;2
MT;Nortelândia;6000;5106000;2
MT;Nossa Senhora do Livramento;6109;5106109;2
MT;Nova Bandeirantes;6158;5106158;2
MT;Nova Brasilândia;6208;5106208;2
MT;Nova Canaã do Norte;6216;5106216;2
MT;Nova Guarita;8808;5108808;2
MT;Nova Lacerda;6182;5106182;2
MT;Nova Marilândia;8857;5108857;2
MT;Nova Maringá;8907;5108907;2
MT;Nova Monte Verde;8956;5108956;2
MT;Nova Mutum;6224;5106224;2
MT;Nova Nazaré;6174;5106174;2
MT;Nova Olímpia;6232;5106232;3
MT;Nova Santa Helena;6190;5106190;2
MT;Nova Ubiratã;6240;5106240;2
MT;Nova Xavantina;6257;5106257;2
MT;Novo Horizonte do Norte;6273;5106273;2
MT;Novo Mundo;6265;5106265;2
MT;Novo Santo Antônio;6315;5106315;2
MT;Novo São Joaquim;6281;5106281;3
MT;Paranaíta;6299;5106299;2
MT;Paranatinga;6307;5106307;2
MT;Pedra Preta;6372;5106372;1
MT;Peixoto de Azevedo;6422;5106422;1
MT;Planalto da Serra;6455;5106455;2
MT;Poconé;6505;5106505;1
MT;Pontal do Araguaia;6653;5106653;2
MT;Ponte Branca;6703;5106703;2
MT;Pontes e Lacerda;6752;5106752;2
MT;Porto Alegre do Norte;6778;5106778;2
MT;Porto dos Gaúchos;6802;5106802;2
MT;Porto Esperidião;6828;5106828;2
MT;Porto Estrela;6851;5106851;2
MT;Poxoréu;7008;5107008;2
MT;Primavera do Leste;7040;5107040;3
MT;Querência;7065;5107065;2
MT;Reserva do Cabaçal;7156;5107156;2
MT;Ribeirão Cascalheira;7180;5107180;3
MT;Ribeirãozinho;7198;5107198;2
MT;Rio Branco;7206;5107206;2
MT;Rondolândia;7578;5107578;2
MT;Rondonópolis;7602;5107602;3
MT;Rosário Oeste;7701;5107701;2
MT;Salto do Céu;7750;5107750;1
MT;Santa Carmem;7248;5107248;3
MT;Santa Cruz do Xingu;7743;5107743;2
MT;Santa Rita do Trivelato;7768;5107768;2
MT;Santa Terezinha;7776;5107776;1
MT;Santo Afonso;7263;5107263;2
MT;Santo Antônio de Leverger;7800;5107800;2
MT;Santo Antônio do Leste;7792;5107792;3
MT;São Félix do Araguaia;7859;5107859;1
MT;São José do Povo;7297;5107297;2
MT;São José do Rio Claro;7305;5107305;3
MT;São José do Xingu;7354;5107354;2
MT;São José dos Quatro Marcos;7107;5107107;2
MT;São Pedro da Cipa;7404;5107404;2
MT;Sapezal;7875;5107875;2
MT;Serra Nova Dourada;7883;5107883;2
MT;Sinop;7909;5107909;2
MT;Sorriso;7925;5107925;2
MT;Tabaporã;7941;5107941;3
MT;Tangará da Serra;7958;5107958;2
MT;Tapurah;8006;5108006;3
MT;Terra Nova do Norte;8055;5108055;2
MT;Tesouro;8105;5108105;2
MT;Torixoréu;8204;5108204;2
MT;União do Sul;8303;5108303;2
MT;Vale de São Domingos;8352;5108352;1
MT;Várzea Grande;8402;5108402;3
MT;Vera;8501;5108501;2
MT;Vila Bela da Santíssima Trindade;5507;5105507;2
MT;Vila Rica;8600;5108600;3
PA;Abaetetuba;107;1500107;1
PA;Abel Figueiredo;131;1500131;2
PA;Acará;206;1500206;1
PA;Afuá;305;1500305;1
PA;Água Azul do Norte;347;1500347;2
PA;Alenquer;404;1500404;1
PA;Almeirim;503;1500503;2
PA;Altamira;602;1500602;2
PA;Anajás;701;1500701;2
PA;Ananindeua;800;1500800;2
PA;Anapu;859;1500859;2
PA;Augusto Corrêa;909;1500909;2
PA;Aurora do Pará;958;1500958;2
PA;Aveiro;1006;1501006;1
PA;Bagre;1105;1501105;2
PA;Baião;1204;1501204;1
PA;Bannach;1253;1501253;2
PA;Barcarena;1303;1501303;2
PA;Belém;1402;1501402;1
PA;Belterra;1451;1501451;2
PA;Benevides;1501;1501501;2
PA;Bom Jesus do Tocantins;1576;1501576;2
PA;Bonito;1600;1501600;2
PA;Bragança;1709;1501709;2
PA;Brasil Novo;1725;1501725;2
PA;Brejo Grande do Araguaia;1758;1501758;2
PA;Breu Branco;1782;1501782;2
PA;Breves;1808;1501808;2
PA;Bujaru;1907;1501907;2
PA;Cachoeira do Arari;2004;1502004;2
PA;Cachoeira do Piriá;1956;1501956;2
PA;Cametá;2103;1502103;2
PA;Canaã dos Carajás;2152;1502152;2
PA;Capanema;2202;1502202;2
PA;Capitão Poço;2301;1502301;2
PA;Castanhal;2400;1502400;2
PA;Chaves;2509;1502509;2
PA;Colares;2608;1502608;2
PA;Conceição do Araguaia;2707;1502707;2
PA;Concórdia do Pará;2756;1502756;1
PA;Cumaru do Norte;2764;1502764;2
PA;Curionópolis;2772;1502772;2
PA;Curralinho;2806;1502806;2
PA;Curuá;2855;1502855;2
PA;Curuçá;2905;1502905;2
PA;Dom Eliseu;2939;1502939;2
PA;Eldorado do Carajás;2954;1502954;2
PA;Faro;3002;1503002;2
PA;Floresta do Araguaia;3044;1503044;2
PA;Garrafão do Norte;3077;1503077;2
PA;Goianésia do Pará;3093;1503093;2
PA;Gurupá;3101;1503101;2
PA;Igarapé-Açu;3200;1503200;2
PA;Igarapé-Miri;3309;1503309;0
PA;Inhangapi;3408;1503408;2
PA;Ipixuna do Pará;3457;1503457;1
PA;Irituia;3507;1503507;2
PA;Itaituba;3606;1503606;2
PA;Itupiranga;3705;1503705;2
PA;Jacareacanga;3754;1503754;2
PA;Jacundá;3804;1503804;2
PA;Juruti;3903;1503903;2
PA;Limoeiro do Ajuru;4000;1504000;2
PA;Mãe do Rio;4059;1504059;2
PA;Magalhães Barata;4109;1504109;2
PA;Marabá;4208;1504208;2
PA;Maracanã;4307;1504307;2
PA;Marapanim;4406;1504406;2
PA;Marituba;4422;1504422;1
PA;Medicilândia;4455;1504455;2
PA;Melgaço;4505;1504505;2
PA;Mocajuba;4604;1504604;2
PA;Moju;4703;1504703;2
PA;Mojuí dos Campos;4752;1504752;2
PA;Monte Alegre;4802;1504802;2
PA;Muaná;4901;1504901;2
PA;Nova Esperança do Piriá;4950;1504950;2
PA;Nova Ipixuna;4976;1504976;2
PA;Nova Timboteua;5007;1505007;2
PA;Novo Progresso;5031;1505031;2
PA;Novo Repartimento;5064;1505064;2
PA;Óbidos;5106;1505106;2
PA;Oeiras do Pará;5205;1505205;2
PA;Oriximiná;5304;1505304;2
PA;Ourém;5403;1505403;2
PA;Ourilândia do Norte;5437;1505437;2
PA;Pacajá;5486;1505486;2
PA;Palestina do Pará;5494;1505494;2
PA;Paragominas;5502;1505502;2
PA;Parauapebas;5536;1505536;2
PA;Pau D'Arco;5551;1505551;2
PA;Peixe-Boi;5601;1505601;2
PA;Piçarra;5635;1505635;2
PA;Placas;5650;1505650;2
PA;Ponta de Pedras;5700;1505700;2
PA;Portel;5809;1505809;2
PA;Porto de Moz;5908;1505908;2
PA;Prainha;6005;1506005;2
PA;Primavera;6104;1506104;0
PA;Quatipuru;6112;1506112;2
PA;Redenção;6138;1506138;2
PA;Rio Maria;6161;1506161;2
PA;Rondon do Pará;6187;1506187;2
PA;Rurópolis;6195;1506195;2
PA;Salinópolis;6203;1506203;2
PA;Salvaterra;6302;1506302;2
PA;Santa Bárbara do Pará;6351;1506351;2
PA;Santa Cruz do Arari;6401;1506401;2
PA;Santa Izabel do Pará;6500;1506500;2
PA;Santa Luzia do Pará;6559;1506559;2
PA;Santa Maria das Barreiras;6583;1506583;2
PA;Santa Maria do Pará;6609;1506609;2
PA;Santana do Araguaia;6708;1506708;2
PA;Santarém;6807;1506807;1
PA;Santarém Novo;6906;1506906;2
PA;Santo Antônio do Tauá;7003;1507003;2
PA;São Caetano de Odivelas;7102;1507102;2
PA;São Domingos do Araguaia;7151;1507151;2
PA;São Domingos do Capim;7201;1507201;2
PA;São Félix do Xingu;7300;1507300;2
PA;São Francisco do Pará;7409;1507409;2
PA;São Geraldo do Araguaia;7458;1507458;2
PA;São João da Ponta;7466;1507466;2
PA;São João de Pirabas;7474;1507474;2
PA;São João do Araguaia;7508;1507508;2
PA;São Miguel do Guamá;7607;1507607;2
PA;São Sebastião da Boa Vista;7706;1507706;2
PA;Sapucaia;7755;1507755;2
PA;Senador José Porfírio;7805;1507805;2
PA;Soure;7904;1507904;2
PA;Tailândia;7953;1507953;2
PA;Terra Alta;7961;1507961;2
PA;Terra Santa;7979;1507979;2
PA;Tomé-Açu;8001;1508001;2
PA;Tracuateua;8035;1508035;2
PA;Trairão;8050;1508050;2
PA;Tucumã;8084;1508084;2
PA;Tucuruí;8100;1508100;2
PA;Ulianópolis;8126;1508126;2
PA;Uruará;8159;1508159;2
PA;Vigia;8209;1508209;2
PA;Viseu;8308;1508308;2
PA;Vitória do Xingu;8357;1508357;2
PA;Xinguara;8407;1508407;2
PB;Água Branca;106;2500106;2
PB;Aguiar;205;2500205;2
PB;Alagoa Grande;304;2500304;1
PB;Alagoa Nova;403;2500403;3
PB;Alagoinha;502;2500502;1
PB;Alcantil;536;2500536;2
PB;Algodão de Jandaíra;577;2500577;2
PB;Alhandra;601;2500601;2
PB;Amparo;734;2500734;3
PB;Aparecida;775;2500775;3
PB;Araçagi;809;2500809;2
PB;Arara;908;2500908;2
PB;Araruna;1005;2501005;3
PB;Areia;1104;2501104;2
PB;Areia de Baraúnas;1153;2501153;2
PB;Areial;1203;2501203;1
PB;Aroeiras;1302;2501302;2
PB;Assunção;1351;2501351;1
PB;Baía da Traição;1401;2501401;2
PB;Bananeiras;1500;2501500;1
PB;Baraúna;1534;2501534;2
PB;Barra de Santa Rosa;1609;2501609;2
PB;Barra de Santana;1575;2501575;2
PB;Barra de São Miguel;1708;2501708;1
PB;Bayeux;1807;2501807;1
PB;Belém;1906;2501906;2
PB;Belém do Brejo do Cruz;2003;2502003;1
PB;Bernardino Batista;2052;2502052;2
PB;Boa Ventura;2102;2502102;2
PB;Boa Vista;2151;2502151;2
PB;Bom Jesus;2201;2502201;2
PB;Bom Sucesso;2300;2502300;2
PB;Bonito de Santa Fé;2409;2502409;2
PB;Boqueirão;2508;2502508;3
PB;Borborema;2706;2502706;2
PB;Brejo do Cruz;2805;2502805;1
PB;Brejo dos Santos;2904;2502904;3
PB;Caaporã;3001;2503001;1
PB;Cabaceiras;3100;2503100;1
PB;Cabedelo;3209;2503209;1
PB;Cachoeira dos Índios;3308;2503308;1
PB;Cacimba de Areia;3407;2503407;2
PB;Cacimba de Dentro;3506;2503506;1
PB;Cacimbas;3555;2503555;1
PB;Caiçara;3605;2503605;1
PB;Cajazeiras;3704;2503704;3
PB;Cajazeirinhas;3753;2503753;2
PB;Caldas Brandão;3803;2503803;2
PB;Camalaú;3902;2503902;2
PB;Campina Grande;4009;2504009;3
PB;Capim;4033;2504033;1
PB;Caraúbas;4074;2504074;2
PB;Carrapateira;4108;2504108;2
PB;Casserengue;4157;2504157;1
PB;Catingueira;4207;2504207;2
PB;Catolé do Rocha;4306;2504306;2
PB;Caturité;4355;2504355;2
PB;Conceição;4405;2504405;2
PB;Condado;4504;2504504;2
PB;Conde;4603;2504603;2
PB;Congo;4702;2504702;1
PB;Coremas;4801;2504801;2
PB;Coxixola;4850;2504850;2
PB;Cruz do Espírito Santo;4900;2504900;2
PB;Cubati;5006;2505006;2
PB;Cuité;5105;2505105;2
PB;Cuité de Mamanguape;5238;2505238;3
PB;Cuitegi;5204;2505204;2
PB;Curral de Cima;5279;2505279;2
PB;Curral Velho;5303;2505303;2
PB;Damião;5352;2505352;1
PB;Desterro;5402;2505402;2
PB;Diamante;5600;2505600;2
PB;Dona Inês;5709;2505709;2
PB;Duas Estradas;5808;2505808;2
PB;Emas;5907;2505907;1
PB;Esperança;6004;2506004;1
PB;Fagundes;6103;2506103;1
PB;Frei Martinho;6202;2506202;1
PB;Gado Bravo;6251;2506251;3
PB;Guarabira;6301;2506301;1
PB;Gurinhém;6400;2506400;2
PB;Gurjão;6509;2506509;2
PB;Ibiara;6608;2506608;3
PB;Igaracy;2607;2502607;2
PB;Imaculada;6707;2506707;2
PB;Ingá;6806;2506806;3
PB;Itabaiana;6905;2506905;1
PB;Itaporanga;7002;2507002;1
PB;Itapororoca;7101;2507101;2
PB;Itatuba;7200;2507200;2
PB;Jacaraú;7309;2507309;2
PB;Jericó;7408;2507408;2
PB;João Pessoa;7507;2507507;2
PB;Joca Claudino;13653;2513653;2
PB;Juarez Távora;7606;2507606;2
PB;Juazeirinho;7705;2507705;2
PB;Junco do Seridó;7804;2507804;2
PB;Juripiranga;7903;2507903;2
PB;Juru;8000;2508000;2
PB;Lagoa;8109;2508109;2
PB;Lagoa de Dentro;8208;2508208;2
PB;Lagoa Seca;8307;2508307;1
PB;Lastro;8406;2508406;2
PB;Livramento;8505;2508505;3
PB;Logradouro;8554;2508554;2
PB;Lucena;8604;2508604;2
PB;Mãe d'Água;8703;2508703;2
PB;Malta;8802;2508802;2
PB;Mamanguape;8901;2508901;1
PB;Manaíra;9008;2509008;2
PB;Marcação;9057;2509057;2
PB;Mari;9107;2509107;3
PB;Marizópolis;9156;2509156;1
PB;Massaranduba;9206;2509206;2
PB;Mataraca;9305;2509305;1
PB;Matinhas;9339;2509339;2
PB;Mato Grosso;9370;2509370;2
PB;Maturéia;9396;2509396;2
PB;Mogeiro;9404;2509404;3
PB;Montadas;9503;2509503;1
PB;Monte Horebe;9602;2509602;2
PB;Monteiro;9701;2509701;3
PB;Mulungu;9800;2509800;1
PB;Natuba;9909;2509909;2
PB;Nazarezinho;10006;2510006;1
PB;Nova Floresta;10105;2510105;1
PB;Nova Olinda;10204;2510204;2
PB;Nova Palmeira;10303;2510303;2
PB;Olho d'Água;10402;2510402;2
PB;Olivedos;10501;2510501;1
PB;Ouro Velho;10600;2510600;2
PB;Parari;10659;2510659;3
PB;Passagem;10709;2510709;2
PB;Patos;10808;2510808;2
PB;Paulista;10907;2510907;2
PB;Pedra Branca;11004;2511004;1
PB;Pedra Lavrada;11103;2511103;2
PB;Pedras de Fogo;11202;2511202;1
PB;Pedro Régis;12721;2512721;2
PB;Piancó;11301;2511301;3
PB;Picuí;11400;2511400;0
PB;Pilar;11509;2511509;2
PB;Pilões;11608;2511608;2
PB;Pilõezinhos;11707;2511707;2
PB;Pirpirituba;11806;2511806;2
PB;Pitimbu;11905;2511905;2
PB;Pocinhos;12002;2512002;2
PB;Poço Dantas;12036;2512036;2
PB;Poço de José de Moura;12077;2512077;2
PB;Pombal;12101;2512101;3
PB;Prata;12200;2512200;3
PB;Princesa Isabel;12309;2512309;1
PB;Puxinanã;12408;2512408;2
PB;Queimadas;12507;2512507;2
PB;Quixaba;12606;2512606;2
PB;Remígio;12705;2512705;2
PB;Riachão;12747;2512747;2
PB;Riachão do Bacamarte;12754;2512754;2
PB;Riachão do Poço;12762;2512762;2
PB;Riacho de Santo Antônio;12788;2512788;2
PB;Riacho dos Cavalos;12804;2512804;2
PB;Rio Tinto;12903;2512903;1
PB;Salgadinho;13000;2513000;2
PB;Salgado de São Félix;13109;2513109;2
PB;Santa Cecília;13158;2513158;3
PB;Santa Cruz;13208;2513208;1
PB;Santa Helena;13307;2513307;2
PB;Santa Inês;13356;2513356;2
PB;Santa Luzia;13406;2513406;1
PB;Santa Rita;13703;2513703;1
PB;Santa Teresinha;13802;2513802;2
PB;Santana de Mangueira;13505;2513505;2
PB;Santana dos Garrotes;13604;2513604;2
PB;Santo André;13851;2513851;2
PB;São Bentinho;13927;2513927;1
PB;São Bento;13901;2513901;3
PB;São Domingos;13968;2513968;2
PB;São Domingos do Cariri;13943;2513943;2
PB;São Francisco;13984;2513984;2
PB;São João do Cariri;14008;2514008;2
PB;São João do Rio do Peixe;700;2500700;1
PB;São João do Tigre;14107;2514107;2
PB;São José da Lagoa Tapada;14206;2514206;2
PB;São José de Caiana;14305;2514305;3
PB;São José de Espinharas;14404;2514404;2
PB;São José de Piranhas;14503;2514503;3
PB;São José de Princesa;14552;2514552;2
PB;São José do Bonfim;14602;2514602;2
PB;São José do Brejo do Cruz;14651;2514651;3
PB;São José do Sabugi;14701;2514701;2
PB;São José dos Cordeiros;14800;2514800;2
PB;São José dos Ramos;14453;2514453;2
PB;São Mamede;14909;2514909;2
PB;São Miguel de Taipu;15005;2515005;2
PB;São Sebastião de Lagoa de Roça;15104;2515104;2
PB;São Sebastião do Umbuzeiro;15203;2515203;1
PB;São Vicente do Seridó;15401;2515401;3
PB;Sapé;15302;2515302;2
PB;Serra Branca;15500;2515500;2
PB;Serra da Raiz;15609;2515609;1
PB;Serra Grande;15708;2515708;2
PB;Serra Redonda;15807;2515807;2
PB;Serraria;15906;2515906;2
PB;Sertãozinho;15930;2515930;1
PB;Sobrado;15971;2515971;1
PB;Solânea;16003;2516003;1
PB;Soledade;16102;2516102;1
PB;Sossêgo;16151;2516151;2
PB;Sousa;16201;2516201;1
PB;Sumé;16300;2516300;1
PB;Tacima;16409;2516409;1
PB;Taperoá;16508;2516508;1
PB;Tavares;16607;2516607;1
PB;Teixeira;16706;2516706;1
PB;Tenório;16755;2516755;1
PB;Triunfo;16805;2516805;2
PB;Uiraúna;16904;2516904;3
PB;Umbuzeiro;17001;2517001;1
PB;Várzea;17100;2517100;1
PB;Vieirópolis;17209;2517209;1
